838380,DEAD OR ALIVE 6,"Feb 28, 2019",200000 - 500000,0,59.99,461,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",http://teamninja-studio.com/doa6/,True,False,False,5403,1986,864,"KOEI TECMO GAMES CO., LTD.",Action
839770,Phoenix Point,"Dec 3, 2020",200000 - 500000,0,24.99,7,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese']",https://phoenixpoint.info/,True,True,False,3087,1188,426,Snapshot Games Inc.,"RPG,Strategy"
368730,No Time To Explain Remastered,"Jul 17, 2015",200000 - 500000,0,14.99,2,['English'],http://tinybuild.com,True,True,True,1852,496,168,tinyBuild,"Action,Adventure,Casual,Indie"
939400,LoveChoice,"Nov 15, 2021",200000 - 500000,0,1.99,3,"['English', 'Japanese', 'Traditional Chinese', 'Italian', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Polish', 'Korean', 'French', 'German', 'Simplified Chinese']",https://akabastudio.com/lovechoice/,True,True,False,8848,357,133,Akaba Studio,"Adventure,Indie,RPG,Simulation"
485980,Syrian Warfare,"Feb 21, 2017",200000 - 500000,0,13.99,3,"['English', 'Russian', 'German', 'Simplified Chinese']",http://www.catswhoplay.com,True,False,False,3383,533,147,Cats Who Play,"Indie,Strategy"
298900,Space Hulk: Deathwing,"Dec 14, 2016",200000 - 500000,0,0.0,0,"['English', 'French', 'German', 'Spanish - Spain']",http://www.spacehulk-deathwing.com/,True,False,False,3028,2607,228,Streum On Studio,"Action,Adventure"
638240,Calavera: Day of the Dead Collector's Edition,"May 24, 2017",0 - 20000,0,9.99,0,['English'],http://www.bigfishgames.com/games/8118/calavera-day-of-the-dead-collectors-edition/?pc,True,False,False,1,3,0,Taba Games,"Adventure,Casual"
1132290,Eldritch University,"Jun 11, 2020",0 - 20000,0,5.99,0,['English'],https://jackkeldragon.wordpress.com/,True,True,True,7,2,0,Nightshade,"Adventure,Indie"
1145040,Princess Guard,"Mar 21, 2020",0 - 20000,0,8.99,0,['English'],,True,False,False,0,0,0,Red Hub VR,"Action,Adventure,Casual,RPG,Simulation"
1427930,Fairytale Mosaics Cinderella,"Oct 30, 2020",0 - 20000,0,4.99,0,"['English', 'French', 'German', 'Russian']",https://www.facebook.com/8FloorGames/,True,False,False,5,0,0,Somer Games,Casual
1595250,Dirty Blood,"Apr 27, 2021",0 - 20000,0,0.0,0,['English'],,True,False,False,5,3,0,Lightning Games,"Action,Indie"
1332940,Dungeons of Clay,"Oct 12, 2020",0 - 20000,0,9.99,1,['English'],http://shotxstudio.com/,True,False,True,12,3,0,Shotx,"Action,Indie"
580710,Afghanistan '11,"Mar 23, 2017",0 - 20000,0,29.99,1,['English'],http://slitherine.com/products/641/details/Afghanistan.'11,True,False,False,245,92,0,"Every Single Soldier,Retro Epic","Indie,Strategy"
770010,Bacon Roll,"Feb 6, 2019",0 - 20000,0,4.99,0,['English'],http://fieldof.vision/BaconRoll.html,True,False,False,1,0,0,FoV,"Casual,Indie"
1155340,Rescue Team: Evil Genius,"Sep 11, 2019",0 - 20000,0,6.99,0,"['English', 'German', 'Korean', 'Russian']",https://steamcommunity.com/groups/alawargames,True,False,False,17,1,0,Platinum Games,"Adventure,Casual,Indie"
1564020,The Dark,"Apr 12, 2021",0 - 20000,0,0.99,0,['English'],,True,False,False,6,2,0,Light Arc Studio Ltd,"Action,Adventure,Indie,Racing,Early Access"
793200,Escape the Darkness,"Apr 3, 2018",0 - 20000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Polish']",https://ninjasoftworks.com,True,False,False,36,8,0,Indie Ninjas,"Adventure,Casual,Indie"
1058940,"Treasure Masters, Inc.: The Lost City","Apr 2, 2019",0 - 20000,0,6.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Dutch', 'Polish', 'Russian']",https://steamcommunity.com/groups/alawargames,True,False,False,2,3,0,Casa Games,"Adventure,Casual,Indie"
1116180,Amora Crystal,"Sep 8, 2019",0 - 20000,0,2.99,0,"['English', 'Portuguese - Brazil']",,True,False,False,10,1,0,Rapha Chiavegati,"Action,Adventure,Indie"
966680,Red Matter,"Nov 10, 2018",0 - 20000,0,24.99,0,"['English', 'French', 'Spanish - Spain']",http://redmattergame.com,True,False,False,665,61,46,Vertical Robot,"Adventure,Indie"
538900,ZIQ,"Aug 1, 2018",0 - 20000,0,9.99,0,['English'],http://midnightsea.net/ziq/,True,True,False,12,0,0,Midnight Sea Studios,Indie
940870,Bloom,"Jan 25, 2020",0 - 20000,0,14.99,0,['English'],https://www.facebook.com/fpsbloom/,True,False,False,26,11,0,Cyberius Dei,"Action,Indie"
1209520,Smart Moves,"Feb 25, 2020",0 - 20000,0,0.49,0,"['English', 'Russian']",,True,False,False,8,0,0,grin robot,Indie
1913230,Dere-chat,"May 5, 2022",0 - 20000,0,0.99,0,['English'],,True,False,True,12,0,0,Sleepy_Fox_Interactive,"Casual,Indie"
807230,Silenced: The House,"Mar 7, 2018",0 - 20000,0,1.99,0,"['English', 'Russian']",,True,True,False,59,23,0,Graven Visual Novels,"Action,Adventure,Casual,Indie"
732290,Schatte ～The Witch and the Fake Shadow～ / 魔女と偽りの影,"Nov 8, 2017",0 - 20000,0,0.99,0,"['English', 'Japanese']",http://shadow.diceycraft.info/,True,False,False,17,6,0,DiceyCraft,"Action,Indie,RPG"
1532740,United Chronicles,"Sep 14, 2021",0 - 20000,0,9.99,0,['English'],,True,False,False,0,0,0,Misteko Kidom,RPG
380130,Warhawks,"Jul 10, 2020",0 - 20000,0,0.0,0,['English'],http://www.ghostmachinevr.com/#!warhawks/c204u,True,False,False,0,1,0,Ghost Machine,"Action,Indie"
1878310,NFT Museum,"Jun 10, 2022",0 - 20000,0,12.99,0,['English'],https://corentin-guillaume.fr/my-nft-museum/,True,False,False,3,0,0,Ciji Games,"Indie,Simulation,Early Access"
1073640,JetX Space Edition,"May 30, 2019",0 - 20000,0,0.49,0,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian']",,True,False,False,2,3,0,Singularity Lab,"Action,Casual,Racing"
800700,Project Hastur,"May 23, 2019",0 - 20000,0,0.0,0,['English'],,True,True,True,10,1,0,Polymorphic Games,"Indie,Strategy"
1794780,SiNiSistar Lite Version,"Nov 29, 2021",0 - 20000,0,4.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",https://ci-en.dlsite.com/creator/2462,True,True,False,228,17,0,Uu,"Action,Adventure,Indie"
1613630,Dungeon D14,"Aug 10, 2021",0 - 20000,0,1.99,0,"['English', 'Russian']",,True,False,False,1,2,0,EhtChaos,"Indie,Strategy"
1272020,Premier Manager 06/07,"Jul 3, 2020",0 - 20000,0,2.99,0,"['English', 'French', 'Italian']",,True,False,False,2,0,0,ZOO Digital Publishing,"Simulation,Sports"
879320,Street Karate,"Jun 20, 2018",0 - 20000,0,0.99,1,['English'],,True,False,False,1,6,0,Falco Software,"Action,Casual,Indie"
1582700,Capsule,"Apr 7, 2021",0 - 20000,0,3.99,0,['English'],,True,False,False,4,3,0,Cola Lover Games,"Adventure,Indie"
1532350,Rogue Explorer,"Mar 11, 2021",0 - 20000,0,7.99,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",https://game.zoo.jp/,True,False,False,15,14,0,Zoo Corporation,"Action,RPG"
1005900,Christmas Time 2019,"Jan 9, 2019",0 - 20000,0,0.99,0,"['English', 'Russian']",,True,False,False,34,3,0,Pickle Drugs,"Action,Adventure,Casual,Indie,Simulation"
1891640,AZUR BEAM,"Mar 31, 2022",0 - 20000,0,1.99,0,"['English', 'Russian', 'German', 'Simplified Chinese', 'Korean', 'Thai', 'Swedish', 'Japanese']",,True,False,False,73,13,0,"TheBoys,430Games","Adventure,Casual,Indie"
1580670,Ghost or Trick,"Apr 23, 2021",0 - 20000,0,9.99,0,"['Japanese', 'English']",https://apollosoft.wixsite.com/ghostortrick,True,False,False,3,1,0,"Soltoria,APOLLOSOFT","Adventure,Casual,Indie"
878710,Draft Day Sports: College Football 2018,"Jul 6, 2018",0 - 20000,0,14.99,0,['English'],http://www.wolverinestudios.com,True,False,False,4,5,0,Wolverine Studios,"Indie,Simulation,Sports"
606500,HellSign,"Feb 24, 2021",200000 - 500000,0,19.99,0,"['English', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']",http://www.ballisticinteractive.com,True,False,False,1391,588,444,Ballistic Interactive,"Action,Adventure,Indie,RPG"
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,"Sep 27, 2012",200000 - 500000,0,9.99,1,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Japanese']",http://www.halfminutehero.com,True,False,False,1226,192,117,Opus,"Action,Casual,RPG"
585550,FEMINAZI: The Triggering,"Feb 20, 2017",200000 - 500000,0,1.99,3,['English'],http://www.backtobasicsgaming.com/,True,False,False,983,232,197,"hyperboreanGames,Svarog Studios","Action,Casual,Indie,Simulation"
65600,Gothic 3: Forsaken Gods Enhanced Edition,"Mar 22, 2011",200000 - 500000,0,9.99,0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Russian']",,True,False,False,474,459,227,"Trine Studios,G3 Community Patch Team,Mad Vulture Games",RPG
382110,Virtual Desktop,"Mar 31, 2016",200000 - 500000,0,14.99,0,"['English', 'French', 'German', 'Japanese']",https://www.vrdesktop.net/,True,False,False,1250,524,512,Guy Godin,Utilities
351490,Intergalactic Bubbles,"May 29, 2015",200000 - 500000,0,1.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese']",,True,True,True,927,234,193,Hellscape Games,"Casual,Indie"
816340,Kingdom Rush Origins - Tower Defense,"Oct 17, 2018",200000 - 500000,0,14.99,0,"['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Spanish - Spain']",https://www.kingdomrushorigins.com/home.html,True,True,True,4343,193,1213,Ironhide Game Studio,"Indie,Strategy"
277590,Assassin's Creed Freedom Cry,"Feb 25, 2014",200000 - 500000,18,14.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Swedish']",http://www.assassinscreed.com,True,False,False,1417,443,28,Ubisoft Montreal,"Action,Adventure"
564530,Pharaoh + Cleopatra,"Dec 15, 2016",200000 - 500000,0,9.99,0,['English'],https://www.activision.com/,True,False,False,1660,172,53,Impressions Games,"Simulation,Strategy"
1457150,Leafling,"Dec 15, 2020",200000 - 500000,0,0.0,0,['English'],http://leaflingonline.com,True,False,False,428,175,0,Celtaria Productions,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Early Access"
507390,Gone In November,"Aug 18, 2016",200000 - 500000,0,0.99,1,['English'],,True,False,False,232,136,193,Florastamine,"Adventure,Indie"
399670,Game Corp DX,"Oct 2, 2015",200000 - 500000,0,2.99,1,['English'],http://www.gamecorpdx.com,True,True,True,2657,372,231,Endless Loop Studios,"Indie,Simulation"
439250,Space Pilgrim Episode III: Delta Pavonis,"Feb 4, 2016",200000 - 500000,0,1.13,0,['English'],,True,False,False,291,48,246,"Pilgrim Adventures,GrabTheGames Studios","Adventure,Indie"
340170,FINAL FANTASY TYPE-0™ HD,"Aug 18, 2015",200000 - 500000,17,29.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",http://finalfantasytype0.com/,True,False,False,1718,1064,949,Square Enix,"Action,RPG"
1591520,Clownfield 2042,"Dec 31, 2021",200000 - 500000,0,0.99,0,['English'],,True,False,False,3177,533,48,RIVERSIDE SPORTS,Action
335670,LISA: The Painful,"Dec 15, 2014",200000 - 500000,0,9.99,2,['English'],http://www.lisatherpg.com/,True,True,True,11857,460,560,Dingaling,"Adventure,Indie,RPG"
1229380,Everhood,"Mar 4, 2021",200000 - 500000,0,9.99,1,"['English', 'Simplified Chinese', 'Japanese', 'French', 'Traditional Chinese', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Korean', 'Portuguese - Brazil']",https://everhoodgame.com/,True,False,False,8202,352,498,"Chris Nordgren,Jordi Roca","Action,Adventure,Indie,RPG"
351910,Valhalla Hills,"Dec 2, 2015",200000 - 500000,0,0.69,3,"['English', 'German', 'Russian', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']",http://www.valhalla-hills.com/,True,True,True,646,544,283,Funatics Software,"Indie,Simulation,Strategy"
1216200,Coloring Game 2,"Jan 10, 2020",200000 - 500000,0,0.0,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']",,True,False,False,2992,92,246,L. Stotch,"Casual,Free to Play,Indie"
908500,crazy maze ~疯狂迷宫 ~ 狂った迷路 ~ Laberinto loco ~ Labyrinthe fou ~ Verrücktes Labyrinth,"Nov 1, 2018",200000 - 500000,0,0.0,2,"['English', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'French', 'Italian', 'German', 'Spanish - Latin America', 'Ukrainian', 'Turkish', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Traditional Chinese', 'Portuguese', 'Portuguese - Brazil', 'Vietnamese', 'Arabic', 'Korean']",,True,False,False,12,11,0,liuguowang,"Adventure,Casual,Indie,Strategy"
570770,古剑奇谭二(GuJian2),"Sep 7, 2017",200000 - 500000,0,15.99,0,['Simplified Chinese'],http://gjqt.wangyuan.com/gj2/index.shtml,True,False,False,1802,518,179,"上海烛龙信息科技有限公司,Aurogon Shanghai",RPG
588710,Neighboring Islands,"Apr 30, 2017",50000 - 100000,0,0.69,1,"['English', 'Russian']",https://vk.com/badnovells,True,False,True,77,25,300,Angry games,"Adventure,Indie"
248530,Depth Hunter 2: Deep Dive,"Aug 20, 2014",200000 - 500000,0,3.74,3,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",http://www.speargame.com,True,False,False,715,243,286,Biart Company LLC,"Action,Adventure,Casual,Indie,Simulation,Sports"
1062160,Poly Bridge 2,"May 28, 2020",200000 - 500000,0,14.99,1,"['English', 'French', 'Italian', 'German', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish', 'Korean', 'Spanish - Spain']",,True,True,True,4818,209,465,Dry Cactus,"Indie,Simulation"
302610,Boson X,"Sep 15, 2014",200000 - 500000,0,2.99,0,['English'],http://www.boson-x.com,True,True,True,1426,109,343,"Ian MacLarty,Jon Kerney","Action,Indie"
388080,Borderless Gaming,"Jul 23, 2015",200000 - 500000,0,3.99,1,"['English', 'German', 'Russian', 'French', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'Polish', 'Traditional Chinese', 'Japanese', 'Ukrainian']",http://andrew.im/,True,False,False,2461,336,8744,"AndrewMD5,Codeusa",Utilities
299480,Rogue Stormers,"Apr 21, 2016",200000 - 500000,0,19.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Dutch', 'Polish']",,True,False,True,656,297,187,Black Forest Games,"Action,Indie"
525510,"Guns, Gore and Cannoli 2","Mar 2, 2018",200000 - 500000,0,12.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Polish', 'Russian', 'Turkish', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Traditional Chinese']",http://gunsgorecannoli2.com,True,True,False,2926,176,309,"Rogueside,Claeysbrothers","Action,Adventure"
528670,Elems,"Nov 11, 2016",200000 - 500000,0,0.99,0,"['English', 'Russian']",http://fd.com.ua/en/new-projects/elems,True,False,False,11,7,313,Fifth Dimension Company,"Casual,Indie"
420740,The Deed,"Nov 23, 2015",200000 - 500000,0,0.49,0,"['English', 'Simplified Chinese', 'Russian', 'Turkish']",http://www.grabthegames.com/products.html?id=17,True,False,False,2312,249,189,"Pilgrim Adventures,GrabTheGames Studios","Adventure,RPG"
1395560,Kandidatos,"Sep 1, 2020",200000 - 500000,0,0.99,0,['Portuguese - Brazil'],https://www.facebook.com/shaikoninagames,True,False,False,2535,248,46,Shaikonina Games,"Action,Indie"
431600,Automobilista,"Aug 24, 2016",200000 - 500000,0,24.99,9,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil']",http://www.game-automobilista.com,True,False,False,1870,214,31,Reiza Studios,"Racing,Simulation,Sports"
337410,Karos,"Dec 24, 2014",200000 - 500000,0,0.0,0,['Russian'],http://karos.gamexp.ru/,True,False,False,329,221,374,Galaxy Gate,"Free to Play,Massively Multiplayer,RPG"
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,"Jun 25, 2012",200000 - 500000,0,1.99,0,['English'],http://rainslick.com/,True,True,False,474,83,366,Zeboyd Games,"Indie,RPG"
336670,HIT,"Feb 9, 2015",200000 - 500000,0,0.0,0,['English'],http://www.playhitgame.com,True,False,False,181,298,8,Shifty Chair Games,Free to Play
253860,Earth 2140,"Nov 15, 2013",200000 - 500000,0,1.49,1,"['English', 'Italian', 'German']",http://www.topware.com/us/earth-2140.html,True,True,False,289,177,476,Reality Pump Studios,Strategy
610810,Your Friend Hana,"Apr 6, 2017",50000 - 100000,0,0.99,0,['English'],,True,True,True,389,200,223,Xorcerox,"Adventure,Casual,Indie,Simulation"
202710,Demigod,"Dec 14, 2011",50000 - 100000,0,9.99,0,['English'],https://www.demigodgame.com,True,False,False,807,265,139,Gas Powered Games,"Action,Indie,RPG,Strategy"
1238820,Battlefield 3™,"Jun 11, 2020",500000 - 1000000,17,9.99,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Czech', 'Hungarian', 'Korean', 'Traditional Chinese']",,True,False,False,4795,2145,279,DICE,Action
840260,Endless World Idle RPG,"Dec 5, 2019",200000 - 500000,0,0.0,4,"['English', 'Traditional Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",,True,True,False,3206,860,1264,Radiance Games,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,Racing,RPG,Strategy"
619080,SOS,"Jan 23, 2018",200000 - 500000,0,0.0,0,"['English', 'French', 'German', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",http://www.sosgame.com/,True,False,False,1931,4984,305,"Outpost Games, Inc.","Action,Adventure,Free to Play"
537340,Guts and Glory,"Jul 19, 2018",200000 - 500000,0,14.99,1,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian']",http://www.hakjak.com/,True,True,True,1758,444,114,HakJak,"Action,Casual,Indie,Racing"
445720,Battle Islands: Commanders,"Feb 14, 2017",200000 - 500000,0,0.0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Portuguese', 'Simplified Chinese', 'Traditional Chinese']",,True,False,False,396,446,11,DR Studios,"Action,Free to Play,Strategy"
1222730,STAR WARS™: Squadrons,"Oct 1, 2020",500000 - 1000000,0,9.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",https://www.ea.com/games/starwars/squadrons,True,False,False,15678,7033,793,MOTIVE,"Action,Simulation"
402390,Hyperdrive Massacre,"Oct 12, 2015",500000 - 1000000,0,9.99,1,['English'],http://34bigthings.com/portfolio/hyperdrive-massacre/,True,True,True,195,155,213,34BigThings srl,"Action,Casual,Indie"
4770,Rome: Total War™ - Alexander,"Aug 28, 2007",500000 - 1000000,0,0.0,0,['English'],http://www.totalwar.com,True,False,False,550,187,252,The Creative Assembly,Strategy
278930,GIGANTIC ARMY,"Mar 6, 2014",50000 - 100000,0,5.99,0,"['English', 'Japanese']",http://giganticarmy.com,True,False,True,257,79,64,ASTRO PORT,"Action,Indie"
469600,Legion TD 2 - Multiplayer Tower Defense,"Oct 1, 2021",500000 - 1000000,0,19.99,0,"['English', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil', 'Russian', 'Swedish', 'French', 'Polish', 'Turkish', 'Spanish - Latin America', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Norwegian', 'Ukrainian', 'Italian', 'Czech', 'Hungarian', 'Romanian', 'Arabic', 'Bulgarian', 'Danish', 'Finnish']",https://legiontd2.com,True,False,False,7058,1183,3465,AutoAttack Games,"Casual,Indie,Strategy"
16450,F.E.A.R. 2: Project Origin,"Feb 12, 2009",500000 - 1000000,17,14.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Czech', 'Hungarian']",http://www.whatisfear.com,True,False,False,5318,844,396,Monolith,Action
292410,Street Racing Syndicate,"Apr 24, 2014",500000 - 1000000,0,2.99,0,['English'],http://www.funboxmedia.co.uk/,True,False,False,2806,550,241,Eutechnyx,Racing
371200,Halcyon 6: Starbase Commander,"Sep 8, 2016",50000 - 100000,0,14.99,1,['English'],http://playhalcyon6.com,True,True,True,1094,208,537,"Massive Damage, Inc.","Indie,RPG,Simulation,Strategy"
1233570,Mirror's Edge™ Catalyst,"Jun 4, 2020",500000 - 1000000,0,19.99,1,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Polish', 'Traditional Chinese']",https://www.ea.com/games/mirrors-edge/mirrors-edge-catalyst,True,False,False,7761,1545,567,DICE,"Action,Adventure"
107410,Arma 3,"Sep 12, 2013",5000000 - 10000000,17,29.99,18,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",http://www.arma3.com,True,False,False,204969,21853,12276,Bohemia Interactive,"Action,Simulation,Strategy"
1092630,Rogue Glitch,"Mar 10, 2021",50000 - 100000,0,0.0,1,['English'],http://www.numskullgames.com/project/rogue-glitch,True,True,False,961,54,263,Lino Slahuschek,"Action,Indie"
387450,Shadow of Kingdoms,"Aug 11, 2015",50000 - 100000,0,0.0,0,['English'],http://www.kuuplay.com/sok,True,False,False,30,74,0,TernGame,"Free to Play,Strategy"
244910,Homesick,"May 28, 2015",50000 - 100000,0,14.99,0,['English'],http://homesick.luckypause.com/,True,False,False,1012,280,98,Lucky Pause,"Adventure,Indie"
464360,3030 Deathwar Redux - A Space Odyssey,"Sep 13, 2017",50000 - 100000,0,14.99,0,['English'],http://www.crunchyleafgames.com,True,False,False,1002,59,427,Bird in Sky,"Action,Adventure,Indie,Simulation"
1016110,Self Reliance 自我性赖,"Feb 7, 2019",50000 - 100000,0,0.0,0,"['Simplified Chinese', 'English']",https://eroducate.xyz,True,True,False,602,73,0,"Eroducate,MohaElder169",Adventure
414160,Nubarron: The adventure of an unlucky gnome,"Jan 30, 2020",50000 - 100000,0,9.99,0,"['English', 'Spanish - Spain', 'Spanish - Latin America']",,True,True,True,411,232,0,Nastycloud,"Adventure,Indie"
651470,Onirim - Solitaire Card Game,"Jul 26, 2017",50000 - 100000,0,0.0,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",http://www.asmodee-digital.com/onirim/,True,False,False,158,37,41,"Asmodee Digital,Playsoft,Z-Man Games","Casual,Free to Play,Strategy"
890720,In Other Waters,"Apr 3, 2020",50000 - 100000,0,14.99,2,"['English', 'Japanese', 'Simplified Chinese']",https://fellowtraveller.games/games/in-other-waters/,True,True,False,1127,147,44,Jump Over The Age,"Adventure,Indie"
1919460,Seraph's Last Stand,"Mar 23, 2022",50000 - 100000,0,0.99,1,"['English', 'Italian', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",,True,False,False,1798,117,534,Odd Giant,"Action,Casual"
